is_covid,received,article_date,acceptance_delay,is_psych,is_mega,issn_linking,h_index,open_access,publication_delay,sjr_2024,sjr_2023,sjr_2022,sjr_2021,sjr_2020,sjr_2019,sjr_2018,sjr_2017,sjr_2016,sjr_2015,publication_types,title,journal,sjr,rank,discipline,asjc,npi_discipline,npi_field,npi_level_24,npi_level_23,npi_level_22,npi_level_21,npi_level_20,npi_level_19,npi_level_18,npi_level_17,npi_level_16,npi_level_15,is_series,established,country,keywords,apc,apc_amount
FALSE,2015-02-07,2015-05-04,57,FALSE,FALSE,09564624,80,FALSE,29,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q2,"Case Reports, Journal Article",HIV infection presenting proliferation of CD8+ T lymphocyte and hemophagocytic lymphohistiocytosis.,International journal of STD & AIDS,0.583,9960,health_sciences,2725,Health Sciences,Infectious Diseases,1,1,1,1,1,1,1,1,1,1,FALSE,1990,England,"AIDS, HIV, HLH, acute retroviral syndrome, hemophagocytic lymphohistiocytosis",NA,NA
FALSE,2015-01-13,2015-05-04,84,FALSE,FALSE,09564624,80,FALSE,27,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q2,Q2,"Journal Article, Randomized Controlled Trial, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't",Sexually transmitted infection screening uptake and knowledge of sexually transmitted infection symptoms among female sex workers participating in a community randomised trial in Peru.,International journal of STD & AIDS,0.583,9960,health_sciences,2725,Health Sciences,Infectious Diseases,1,1,1,1,1,1,1,1,1,1,FALSE,1990,England,"Female sex workers, Peru, health behavior, sexually transmitted infection",NA,NA
FALSE,2015-02-24,2015-05-05,57,FALSE,FALSE,08937648,147,FALSE,13,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Review, Research Support, N.I.H., Extramural",Mutant Huntingtin and Elusive Defects in Oxidative Metabolism and Mitochondrial Calcium Handling.,Molecular neurobiology,1.397,2712,life_sciences,2804,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1987,United States,"Calcium uptake, Mitochondria, Mutant huntingtin, Permeability transition pore, Respiration",NA,NA
FALSE,2015-01-07,2015-05-02,77,FALSE,FALSE,00142999,210,FALSE,38,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q2,Q2,Q2,"Journal Article, Research Support, Non-U.S. Gov't, Review",Integrating innate and adaptive immune cells: Mast cells as crossroads between regulatory and effector B and T cells.,European journal of pharmacology,1.197,3568,life_sciences,3004,Health Sciences,Pharmacology and Toxicology,1,1,1,1,1,1,1,1,1,1,FALSE,1967,Netherlands,"B cells, B reg cells, Mast cell, T effector cells, T reg cells",NA,NA
FALSE,2015-01-30,2015-05-02,87,FALSE,FALSE,10538119,438,TRUE,5,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, N.I.H., Extramural",A database of age-appropriate average MRI templates.,NeuroImage,2.074,1337,life_sciences,2805,Health Sciences,Neurology,2,2,2,2,2,2,2,2,2,2,FALSE,1992,United States,"Average MRI templates, Brain development, Lifespan MRI, Neurodevelopmental MRI Database",Yes,3450 USD
FALSE,2015-01-30,2015-05-02,86,FALSE,FALSE,10538119,438,TRUE,6,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",The Cambridge MRI database for animal models of Huntington disease.,NeuroImage,2.074,1337,life_sciences,2805,Health Sciences,Neurology,2,2,2,2,2,2,2,2,2,2,FALSE,1992,United States,"Mouse models, R6/2, Sheep models",Yes,3450 USD
FALSE,2015-02-02,2015-05-05,65,FALSE,FALSE,08848734,224,FALSE,27,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Case Reports, Journal Article",Scimitar Syndrome.,Journal of general internal medicine,1.992,1447,health_sciences,2724,Health Sciences,General Medicine,1,1,1,1,1,1,1,1,1,1,FALSE,1986,United States,"anomaly, pulmonary vein, scimitar syndrome",NA,NA
FALSE,2015-02-05,2015-05-03,47,FALSE,FALSE,15330338,76,TRUE,40,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,"Journal Article, Research Support, N.I.H., Extramural",Simulation-Based Cryosurgery Intelligent Tutoring System Prototype.,Technology in cancer research & treatment,0.755,7333,life_sciences,1306,Health Sciences,Oncology,1,1,1,1,1,1,1,1,1,1,FALSE,2002,United States,"bioheat, cryosurgery, intelligent system, planning, simulation, training",Yes,2650 USD
FALSE,2015-01-16,2015-05-04,52,FALSE,FALSE,10466673,332,FALSE,56,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Long-Term Lithium Use and Risk of Renal and Upper Urinary Tract Cancers.,Journal of the American Society of Nephrology : JASN,3.749,485,health_sciences,2727,Health Sciences,Nephrology,2,2,2,2,2,2,2,2,2,2,FALSE,1990,United States,"kidney cancer, lithium, pharmacoepidemiology",NA,NA
FALSE,2015-01-13,2015-04-22,90,FALSE,FALSE,00057916,94,FALSE,9,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Recall of threat material is modulated by self or other referencing in people with high or low levels of non-clinical paranoia.,Journal of behavior therapy and experimental psychiatry,0.8660000000000001,6042,health_sciences,2738,Health Sciences,Psychiatry,1,1,1,1,1,1,1,1,1,1,FALSE,1970,Netherlands,"Paranoia, Persecutory delusions, Recall of threat, Self-reference effect",NA,NA
FALSE,2015-02-09,2015-03-16,1,FALSE,FALSE,16727681,135,FALSE,34,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Disruption of key GTPase regulators of endocytic recycling compartment does not interfere with soluble antigen crosspresentation in dendritic cells.,Cellular & molecular immunology,5.916,213,health_sciences,2725,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,2004,China,NA,NA,NA
FALSE,2015-01-16,2015-05-06,97,FALSE,FALSE,01655701,57,FALSE,13,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q3,Q2,"Comparative Study, Journal Article, Randomized Controlled Trial",A comparative study of different concentrations of topical bevacizumab on the recurrence rate of excised primary pterygium: a short-term follow-up study.,International ophthalmology,0.642,8985,health_sciences,2731,Health Sciences,Ophthalmology,1,1,1,1,1,1,1,1,1,1,FALSE,1978,Netherlands,"Bare sclera, Bevacizumab, Iran, Pterygium, Recurrence",NA,NA
FALSE,2015-02-02,2015-05-06,79,FALSE,FALSE,08937648,147,FALSE,14,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Involvement of PI3K/Akt Signaling Pathway and Its Downstream Intracellular Targets in the Antidepressant-Like Effect of Creatine.,Molecular neurobiology,1.397,2712,life_sciences,2804,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1987,United States,"Akt, Antidepressant, Creatine, Glycogen kinase 3, Heme oxygenase-1, mTOR",NA,NA
FALSE,2015-01-08,2015-05-05,64,FALSE,FALSE,23276886,34,FALSE,53,Q2,Q2,Q2,Q3,Q2,Q2,Q2,Q2,Q2,Q3,"Journal Article, Review",The current state of e-prescribing: Implications for advanced practice registered nurses.,Journal of the American Association of Nurse Practitioners,0.46,12402,health_sciences,2900,Social Science,Social Work,1,1,1,1,1,1,1,1,1,1,FALSE,2013,United States,"Barriers, benefits, controlled substances, e-prescribing, e-prescription, legislation, safety",NA,NA
FALSE,2015-01-31,2015-05-06,78,FALSE,FALSE,09441344,212,FALSE,17,Q1,Q1,Q1,Q1,Q2,Q2,Q1,Q2,Q1,Q1,"Comparative Study, Journal Article, Research Support, Non-U.S. Gov't",Thermal co-reduction approach to vary size of silver nanoparticle: its microbial and cellular toxicology.,Environmental science and pollution research international,1.004,4796,physical_sciences,2307,Natural Sciences and Engineering,Geosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1994,Germany,"Characterization, Cytotoxicology, Microbial toxicology, Nanoparticle, Size variation, Thermal co-reduction",NA,NA
FALSE,2015-01-12,2015-05-07,100,FALSE,FALSE,09441344,212,FALSE,15,Q1,Q1,Q1,Q1,Q2,Q2,Q1,Q2,Q1,Q1,Journal Article,Genotoxic potential of selected cytostatic drugs in human and zebrafish cells.,Environmental science and pollution research international,1.004,4796,physical_sciences,2307,Natural Sciences and Engineering,Geosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1994,Germany,"Cytostatic drugs, Environmental concentrations, Genotoxicity, HepG2 cells, Human lymphocytes, Zebrafish liver cells",NA,NA
FALSE,2015-01-30,2015-05-07,88,FALSE,FALSE,09441344,212,FALSE,9,Q1,Q1,Q1,Q1,Q2,Q2,Q1,Q2,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Evidence for the importance of litter as a co-substrate for MCPA dissipation in an agricultural soil.,Environmental science and pollution research international,1.004,4796,physical_sciences,2307,Natural Sciences and Engineering,Geosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1994,Germany,"Degradation, Litter, MCPA, PLFAs, Toxicity, tfdA gene",NA,NA
FALSE,2015-01-13,2015-05-05,62,FALSE,FALSE,0260437X,106,FALSE,50,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q2,"Journal Article, Research Support, Non-U.S. Gov't",Maternal exposure to hexachlorophene targets intermediate-stage progenitor cells in the hippocampal neurogenesis involving myelin vacuolation of cholinergic and glutamatergic inputs in mice.,Journal of applied toxicology : JAT,0.745,7468,life_sciences,3005,Health Sciences,Pharmacology and Toxicology,1,1,1,1,1,1,1,1,1,1,FALSE,1981,England,"cholinergic neuron, cholinergic receptor, glutamatergic receptor, hexachlorophene, hippocampal neurogenesis, myelin vacuolation",NA,NA
FALSE,2015-02-06,2015-05-05,61,FALSE,FALSE,20488726,57,FALSE,27,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Editor's Choice-Is the pre-hospital ECG after out-of-hospital cardiac arrest accurate for the diagnosis of ST-elevation myocardial infarction?,European heart journal. Acute cardiovascular care,1.332,2961,health_sciences,2705,Health Sciences,Cardiovascular and Respiratory Systems,1,2,2,1,1,1,1,1,1,1,FALSE,2012,England,"ECG, Out-of-hospital cardiac arrest (OHCA), ST-segment elevation, STEMI, acute coronary angiography, triage",NA,NA
FALSE,2015-01-14,2015-05-05,88,FALSE,FALSE,20488726,57,FALSE,23,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Observational Study",Kinetics of high-sensitivity cardiac troponin T and I differ in patients with ST-segment elevation myocardial infarction treated by primary coronary intervention.,European heart journal. Acute cardiovascular care,1.332,2961,health_sciences,2705,Health Sciences,Cardiovascular and Respiratory Systems,1,2,2,1,1,1,1,1,1,1,FALSE,2012,England,"Acute myocardial infarction, creatine kinase, high-sensitivity troponin, kinetics, percutaneous coronary intervention, troponin I, troponin T",NA,NA
FALSE,2015-02-11,2015-05-06,73,FALSE,FALSE,14366207,125,FALSE,11,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Randomized Controlled Trial",Folic acid causes higher prevalence of detectable unmetabolized folic acid in serum than B-complex: a randomized trial.,European journal of nutrition,1.346,2906,health_sciences,2916,Health Sciences,Nutrition,1,1,1,1,1,1,1,1,1,1,FALSE,1999,Germany,"Elderly, Serum folate, Supplementation, Unmetabolized folic acid, Vitamin B12, Vitamin B6",NA,NA
FALSE,2015-01-22,2015-05-25,96,FALSE,FALSE,13866346,92,FALSE,27,Q1,Q1,Q1,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Journal Article,Natural history and outcomes in drug-induced autoimmune hepatitis.,Hepatology research : the official journal of the Japan Society of Hepatology,1.1320000000000001,3941,health_sciences,2725,Health Sciences,Gastroenterology and Hepatology,1,1,1,1,1,1,1,1,1,1,FALSE,1997,Netherlands,"drug-induced liver injury, herbal remedies, nitrofurantoin, statins",NA,NA
FALSE,2015-02-05,2015-05-07,61,FALSE,FALSE,09405429,90,FALSE,30,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Journal Article,Short-term cost analysis of complications related to glycated hemoglobin in patients with type 1 diabetes in the Italian setting.,Acta diabetologica,1.07,4315,life_sciences,1310,Health Sciences,Endocrinology,1,1,1,1,1,1,1,1,1,1,FALSE,1991,Germany,"Budget impact, Complications, Costs, Diabetes, Glycated hemoglobin",NA,NA
FALSE,2015-01-21,2015-05-06,81,FALSE,FALSE,03407004,142,TRUE,24,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Historical Article, Journal Article","Cancer Bio-Immunotherapy in Siena"": Twelfth Meeting of the Network Italiano per la Bioterapia dei Tumori (NIBIT), Siena, Italy, October 9-11, 2014.","Cancer immunology, immunotherapy : CII",1.716,1872,life_sciences,1306,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,1976,Germany,"Cancer vaccines, Checkpoint blockade agents, Immunotherapy, NIBIT 2014, Targeted therapies",Yes,3390 EUR; 4390 USD; 2790 GBP
FALSE,2015-02-02,2015-05-05,72,FALSE,FALSE,20472404,128,FALSE,20,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Comparative Study, Journal Article",Correlation between left atrial appendage morphology and flow velocity in patients with paroxysmal atrial fibrillation.,European heart journal. Cardiovascular Imaging,2.299,1108,health_sciences,2705,Health Sciences,Cardiovascular and Respiratory Systems,2,2,2,2,2,2,1,1,1,1,FALSE,2000,England,"left atrial appendage, morphology, multidetector computed tomography, paroxysmal atrial fibrillation, transoesophageal echocardiography",NA,NA
FALSE,2015-02-17,2015-05-29,72,FALSE,FALSE,1755098X,172,FALSE,29,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't","Decoding the oak genome: public release of sequence data, assembly, annotation and publication strategies.",Molecular ecology resources,2.281,1127,life_sciences,1311,Natural Sciences and Engineering,Biosciences,1,1,1,1,1,1,1,1,1,1,FALSE,2001,England,"Quercus robur, genome sequence, genomic resources",NA,NA
FALSE,2015-02-09,2015-05-05,14,FALSE,FALSE,14750961,78,FALSE,71,Q3,Q3,Q3,Q2,Q2,Q2,Q2,Q2,Q2,Q2,"Journal Article, Comment",If you don't use it you'll likely lose it.,Clinical physiology and functional imaging,0.451,12604,health_sciences,2737,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,2002,England,NA,NA,NA
FALSE,2015-02-12,2015-05-06,43,FALSE,FALSE,01741551,99,FALSE,40,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q1,Q1,"Case Reports, Journal Article",Percutaneous Facet Screw Fixation in the Treatment of Symptomatic Recurrent Lumbar Facet Joint Cyst: A New Technique.,Cardiovascular and interventional radiology,0.734,7624,health_sciences,2705,Health Sciences,"Radiology, Nuclear Medicine and Medical Imaging",1,1,1,1,1,1,1,1,1,1,FALSE,1980,United States,"Lumbar facet joint, Lumbar pain, Screw fixation, Synovial cyst",NA,NA
FALSE,2015-01-19,2015-05-06,63,FALSE,FALSE,01741551,99,FALSE,44,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q1,Q1,"Case Reports, Journal Article",Digestive Tract Complications of Renal Cryoablation.,Cardiovascular and interventional radiology,0.734,7624,health_sciences,2705,Health Sciences,"Radiology, Nuclear Medicine and Medical Imaging",1,1,1,1,1,1,1,1,1,1,FALSE,1980,United States,"Colorenal fistula, Duodenorenal fistula, Percutaneous cryoablation, Renal cell carcinoma",NA,NA
FALSE,2015-02-10,2015-05-06,76,FALSE,FALSE,0033183X,94,FALSE,9,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Arabidopsis thaliana MCM3 single subunit of MCM2-7 complex functions as 3' to 5' DNA helicase.,Protoplasma,0.703,8064,life_sciences,1307,Natural Sciences and Engineering,Biosciences,1,1,1,1,1,1,1,1,1,1,FALSE,1927,Austria,"ATPase, Arabidopsis thaliana, DNA helicase, MCM3, Native PAGE",NA,NA
FALSE,2015-03-03,2015-05-25,59,FALSE,FALSE,14783223,145,FALSE,24,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Octreotide prevents liver failure through upregulating 5'-methylthioadenosine in extended hepatectomized rats.,Liver international : official journal of the International Association for the Study of the Liver,2.001,1429,health_sciences,2721,Health Sciences,Gastroenterology and Hepatology,1,1,1,1,1,1,1,1,1,1,FALSE,2003,United States,"metabolomic analysis, methionine cycle, portal perfusion, post-hepatectomy liver failure",NA,NA
FALSE,2015-02-02,2015-05-25,87,FALSE,FALSE,01432885,157,FALSE,25,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",Efficacy of mepivacaine-tramadol combination on the success of inferior alveolar nerve blocks in patients with symptomatic irreversible pulpitis: a randomized clinical trial.,International endodontic journal,2.3349999999999995,1073,health_sciences,3500,Health Sciences,Dentistry,2,2,2,2,2,2,1,1,1,1,FALSE,1980,England,"inferior alveolar nerve block, mepivacaine, symptomatic irreversible pulpitis, tramadol",NA,NA
FALSE,2015-02-11,2015-05-02,71,FALSE,FALSE,00039993,225,FALSE,9,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Rehospitalization After Traumatic Brain Injury: A Population-Based Study.,Archives of physical medicine and rehabilitation,1.1360000000000001,3914,health_sciences,2742,Health Sciences,"Rehabilitation, Physiotherapy, Ergotherapy and Orthopedic Engineering",1,1,1,1,1,1,1,1,1,1,FALSE,1953,United States,"Brain injuries, Patient readmission, hospital readmission, Rehabiliation, Risk factors",NA,NA
FALSE,2015-01-02,2015-05-22,118,FALSE,FALSE,01432885,157,FALSE,22,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Antimicrobial 2-hydroxyisocaproic acid and chlorhexidine resist inactivation by dentine.,International endodontic journal,2.3349999999999995,1073,health_sciences,3500,Health Sciences,Dentistry,2,2,2,2,2,2,1,1,1,1,FALSE,1980,England,"Enterococcus faecalis, calcium hydroxide, chlorhexidine, hydroxyapatite, root canal medication, serum albumin",NA,NA
FALSE,2015-02-09,2015-05-06,76,FALSE,FALSE,14326981,108,FALSE,10,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Multicenter Study, Research Support, N.I.H., Extramural, Validation Study",A 7-day recall period for a clinical application of the oral health impact profile questionnaire.,Clinical oral investigations,0.983,4962,health_sciences,3500,Health Sciences,Dentistry,2,1,1,1,1,1,1,1,1,1,FALSE,1997,Germany,"Multicenter study, Oral health, Quality of life, Questionnaire, Reliability, Validity",NA,NA
FALSE,2015-01-20,2015-04-23,84,FALSE,FALSE,15700232,169,FALSE,9,Q2,Q2,Q2,Q2,Q2,Q2,Q2,Q1,Q2,Q1,Journal Article,Utilizing immunoaffinity chromatography (IAC) cross-reactivity in GC-MS/MS exemplified at the measurement of prostaglandin E1 in human plasma using prostaglandin E2-specific IAC columns.,"Journal of chromatography. B, Analytical technologies in the biomedical and life sciences",0.5680000000000001,10240,life_sciences,1307,Natural Sciences and Engineering,Chemistry and Materials Technology,1,1,1,1,1,1,1,1,1,1,FALSE,2002,Netherlands,"Cross-reactivity, Immunoaffinity column chromatography, Metabolic disorder, Stable isotopes, Tandem mass spectrometry",NA,NA
FALSE,2015-01-24,2015-05-05,64,FALSE,FALSE,20411618,NA,FALSE,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Journal Article,Estimating the frequency of Candida in oral squamous cell carcinoma using Calcofluor White fluorescent stain.,Journal of investigative and clinical dentistry,NA,NA,health_sciences,3500,Health Sciences,Dentistry,1,1,1,1,1,1,1,1,1,1,FALSE,2010,Australia,"Candida, leukoplakia, oral squamous cell carcinoma",NA,NA
FALSE,2015-02-09,2015-05-05,38,FALSE,FALSE,03331024,148,FALSE,47,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",Variability of clinical features in attacks of migraine with aura.,Cephalalgia : an international journal of headache,1.367,2815,health_sciences,2728,Health Sciences,Neurology,1,1,1,1,1,1,1,1,1,1,FALSE,1981,England,"Migraine aura, RCT, clinical characteristics, cohort study, cortical spreading depression, prospective recordings",NA,NA
FALSE,2015-02-06,2015-06-19,84,FALSE,FALSE,03090167,145,FALSE,49,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",The number and ratio of positive lymph nodes affect pancreatic cancer patient survival after neoadjuvant therapy and pancreaticoduodenectomy.,Histopathology,1.4809999999999999,2443,health_sciences,2722,Health Sciences,Biomedicine,1,1,1,1,1,1,1,1,1,1,FALSE,1977,England,"lymph node ratio, number of positive nodes, pancreatic cancer, prognosis, survival",NA,NA
FALSE,2015-01-02,2015-05-06,94,FALSE,FALSE,15221946,134,FALSE,30,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Review",The requirement of extracorporeal circulation system for transluminal aortic valve replacement: Do we really need it in the catheterization laboratory?,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,1.01,4738,health_sciences,2705,Health Sciences,Cardiovascular and Respiratory Systems,1,1,1,1,1,1,1,1,1,1,FALSE,1999,United States,"TAVR, aortic stenosis, open heart surgery",NA,NA
FALSE,2015-02-08,2015-05-06,43,FALSE,FALSE,0023852X,183,FALSE,44,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,Q1,"Journal Article, Research Support, Non-U.S. Gov't",Effect of comorbid diabetes and hypercholesterolemia on the prognosis of idiopathic sudden sensorineural hearing loss.,The Laryngoscope,1.029,4602,health_sciences,2733,Health Sciences,Otorhinolaryngology,2,2,2,2,2,2,2,2,2,2,FALSE,1896,United States,"Idiopathic sudden sensorineural hearing loss, anemia, chronic kidney disease, coronary artery disease, diabetes, hypercholesterolemia, hypertension",NA,NA
